SMILES;organic;organic_modifier;additive;additive_concentration_mM;name;logIE;instrument;source;logIE_pred;viscosity_old;surface_tension_old;polarity_index_old;pH.aq.;NH4
C/C=C/C=C/C(O)=O;20;MeCN;ammonium acetate;4;sorbic acid;-2.07;Agilent XCT;ESI;-0.94654022;0.93;42.11062016;9.32;5;1
O=C1NC(=O)c2ccccc12;20;MeCN;ammonium acetate;4;phthalimide;-1.85;Agilent XCT;ESI;-1.176165014;0.93;42.11062016;9.32;5;1
ON1C(=O)c2ccccc2C1=O;20;MeCN;ammonium acetate;4;N-hydroxy-phthalimide;-1.13;Agilent XCT;ESI;-0.843914545;0.93;42.11062016;9.32;5;1
OC(=O)c1ccccc1;80;MeCN;ammonium acetate;1;benzoic acid;-0.25;Agilent XCT;ESI;-0.074410474;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3,5-dinitrobenzoic acid;1.13;Agilent XCT;ESI;1.177478964;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(c1)C(F)(F)F;80;MeCN;ammonium acetate;1;3-trifluoromethylbenzoic acid;1.15;Agilent XCT;ESI;1.2471675;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)c(F)c(F)c1F;80;MeCN;ammonium acetate;1;pentafluorophenol;1.24;Agilent XCT;ESI;1.186498333;0.57;32.18706944;6.68;5;1
CC(C)(C)c1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-tert-butylbenzoic acid;1.02;Agilent XCT;ESI;0.987880995;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;80;MeCN;ammonium acetate;1;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.66;Agilent XCT;ESI;2.516720066;0.57;32.18706944;6.68;5;1
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;pentakis(trifluoromethyl)phenol;2.94;Agilent XCT;ESI;2.848788654;0.57;32.18706944;6.68;5;1
Oc1ccc(cc1)c2ccccc2;80;MeCN;ammonium acetate;1;4-phenylphenol;0.85;Agilent XCT;ESI;0.608927803;0.57;32.18706944;6.68;5;1
Oc1ccccc1c2ccccc2;80;MeCN;ammonium acetate;1;2-phenylphenol;0.55;Agilent XCT;ESI;0.388631955;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(Cl)c1;80;MeCN;ammonium acetate;1;3-chlorobenzoic acid;0.38;Agilent XCT;ESI;0.485485036;0.57;32.18706944;6.68;5;1
Nc1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-aminobenzoic acid;-0.61;Agilent XCT;ESI;-0.547709733;0.57;32.18706944;6.68;5;1
OC(=O)c1ccc(O)cc1;80;MeCN;ammonium acetate;1;4-hydroxybenzoic acid;-0.06;Agilent XCT;ESI;0.059813377;0.57;32.18706944;6.68;5;1
Nc1cccc(c1)C(O)=O;80;MeCN;ammonium acetate;1;3-aminobenzoic acid;-0.37;Agilent XCT;ESI;-0.38919904;0.57;32.18706944;6.68;5;1
OC(=O)c1c(F)c(F)c(F)c(F)c1F;80;MeCN;ammonium acetate;1;pentafluorobenzoic acid;0.82;Agilent XCT;ESI;1.087260952;0.57;32.18706944;6.68;5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitrophenol;1.38;Agilent XCT;ESI;1.468995867;0.57;32.18706944;6.68;5;1
CN(C)c1cccc(c1)C(O)=O;80;MeCN;ammonium acetate;1;3-dimethylaminobenzoic acid;0.52;Agilent XCT;ESI;0.565395879;0.57;32.18706944;6.68;5;1
CC(C)c1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-isopropylbenzoic acid;0.13;Agilent XCT;ESI;0.098836616;0.57;32.18706944;6.68;5;1
CC(C)(C)c1ccccc1O;80;MeCN;ammonium acetate;1;2-tert-butylphenol;0.32;Agilent XCT;ESI;-0.032919167;0.57;32.18706944;6.68;5;1
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;80;MeCN;ammonium acetate;1;2,4,6-tri-tert-butylphenol;0.79;Agilent XCT;ESI;0.551255;0.57;32.18706944;6.68;5;1
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,5-dinitrophenol;1.21;Agilent XCT;ESI;1.352291389;0.57;32.18706944;6.68;5;1
Oc1cccc(Cl)c1;80;MeCN;ammonium acetate;1;3-chlorophenol;0.44;Agilent XCT;ESI;0.490925974;0.57;32.18706944;6.68;5;1
CC(C)c1ccccc1O;80;MeCN;ammonium acetate;1;2-isopropylphenol;-0.19;Agilent XCT;ESI;-0.257852519;0.57;32.18706944;6.68;5;1
Oc1cccc(Br)c1;80;MeCN;ammonium acetate;1;3-bromophenol;0.81;Agilent XCT;ESI;0.823263965;0.57;32.18706944;6.68;5;1
Oc1ccccc1Br;80;MeCN;ammonium acetate;1;2-bromophenol;-0.91;Agilent XCT;ESI;-0.762956151;0.57;32.18706944;6.68;5;1
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,6-dinitrophenol;0.8;Agilent XCT;ESI;1.198836508;0.57;32.18706944;6.68;5;1
Oc1ccccc1[N+]([O-])=O;80;MeCN;ammonium acetate;1;2-nitrophenol;-0.92;Agilent XCT;ESI;-0.89233449;0.57;32.18706944;6.68;5;1
Oc1cccc(c1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3-nitrophenol;0.87;Agilent XCT;ESI;0.982656753;0.57;32.18706944;6.68;5;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;4-nitrophenol;0.83;Agilent XCT;ESI;1.146053537;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)cc(F)c1F;80;MeCN;ammonium acetate;1;2,3,5,6-tetrafluorophenol;0.5;Agilent XCT;ESI;0.663588968;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;80;MeCN;ammonium acetate;1;3-[(heptafluoropropyl)sulphonyl]benzoic acid;1.89;Agilent XCT;ESI;2.098161661;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;80;MeCN;ammonium acetate;1;3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;1.82;Agilent XCT;ESI;1.926620249;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;80;MeCN;ammonium acetate;1;3-[(heptafluoropropyl)sulphanyl]benzoic acid;1.46;Agilent XCT;ESI;1.722241631;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;80;MeCN;ammonium acetate;1;3-trifluoromethylsulfonylbenzoic acid;1.48;Agilent XCT;ESI;1.760521071;0.57;32.18706944;6.68;5;1
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;3-[tris(trifluoromethyl)methyl]benzoic acid;1.87;Agilent XCT;ESI;2.051205714;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;80;MeCN;ammonium acetate;1;3-[(trifluoromethyl)sulphanyl]benzoic acid;1.03;Agilent XCT;ESI;1.226247378;0.57;32.18706944;6.68;5;1
Oc1c(Br)c(Br)c(Br)c(Br)c1Br;80;MeCN;ammonium acetate;1;pentabromophenol;1.84;Agilent XCT;ESI;1.672070707;0.57;32.18706944;6.68;5;1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;80;MeCN;ammonium acetate;1;pentachlorophenol;2.17;Agilent XCT;ESI;2.220256771;0.57;32.18706944;6.68;5;1
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;80;MeCN;ammonium acetate;1;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;3.79;Agilent XCT;ESI;3.866871407;0.57;32.18706944;6.68;5;1
OC(=O)c1ccccc1O;80;MeCN;ammonium acetate;1;salicylic acid;0.24;Agilent XCT;ESI;0.598448213;0.57;32.18706944;6.68;5;1
Oc1ccccc1C#N;80;MeCN;ammonium acetate;1;2-cyanophenol;0.38;Agilent XCT;ESI;0.629565284;0.57;32.18706944;6.68;5;1
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;80;MeCN;ammonium acetate;1;4-phenylazophenol;1.42;Agilent XCT;ESI;1.514327619;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(I)cc(I)c1O;80;MeCN;ammonium acetate;1;3,5-diiodosalicylic acid;2.22;Agilent XCT;ESI;2.23752621;0.57;32.18706944;6.68;5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4,6-trinitro-1,3-benzenediol;1.29;Agilent XCT;ESI;1.558977598;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3,5-dinitrosalicylic acid;1.58;Agilent XCT;ESI;1.735847183;0.57;32.18706944;6.68;5;1
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitrobenzoic acid;0.33;Agilent XCT;ESI;0.381941429;0.57;32.18706944;6.68;5;1
Oc1ccc(Cl)cc1;80;MeCN;ammonium acetate;1;4-chlorophenol;0.29;Agilent XCT;ESI;0.418016652;0.57;32.18706944;6.68;5;1
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;80;MeCN;ammonium acetate;1;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.3;Agilent XCT;ESI;3.555152654;0.57;32.18706944;6.68;5;1
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;80;MeCN;ammonium acetate;1;heptafluorornapht-2-ol;1.82;Agilent XCT;ESI;1.647153939;0.57;32.18706944;6.68;5;1
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitro-benzenesulfonic acid;1.24;Agilent XCT;ESI;1.435500873;0.57;32.18706944;6.68;5;1
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;80;MeCN;ammonium acetate;1;naphthalene-1-sulfonic acid;1.07;Agilent XCT;ESI;1.330011508;0.57;32.18706944;6.68;5;1
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;80;MeCN;ammonium acetate;1;2-anthraquinonesulfonic acid;1.61;Agilent XCT;ESI;1.914190833;0.57;32.18706944;6.68;5;1
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3-nitrobenzenesulphonamide;1.05;Agilent XCT;ESI;1.437478413;0.57;32.18706944;6.68;5;1
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;80;MeCN;ammonium acetate;1;perfluorooctanesulfonic acid;2.59;Agilent XCT;ESI;2.705000249;0.57;32.18706944;6.68;5;1
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;perfluoro-tert-butanol;0.68;Agilent XCT;ESI;0.695339488;0.57;32.18706944;6.68;5;1
CCCCCCCCCCCCCC(O)=O;80;MeCN;ammonium acetate;1;myristic acid;1.2;Agilent XCT;ESI;1.492875112;0.57;32.18706944;6.68;5;1
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;80;MeCN;ammonium acetate;1;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.3;Agilent XCT;ESI;2.468925913;0.57;32.18706944;6.68;5;1
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;80;MeCN;ammonium acetate;1;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.41;Agilent XCT;ESI;2.453851764;0.57;32.18706944;6.68;5;1
C/C=C/C=C/C(O)=O;80;MeCN;ammonium acetate;1;sorbic acid;-0.56;Agilent XCT;ESI;-0.489467484;0.57;32.18706944;6.68;5;1
O=C1NC(=O)c2ccccc12;80;MeCN;ammonium acetate;1;phthalimide;-0.59;Agilent XCT;ESI;-0.65254449;0.57;32.18706944;6.68;5;1
ON1C(=O)c2ccccc2C1=O;80;MeCN;ammonium acetate;1;N-hydroxy-phthalimide;0.27;Agilent XCT;ESI;0.118201764;0.57;32.18706944;6.68;5;1
NCCCC(O)=O;80;MeCN;ammonium acetate;1;4-aminobutanoic acid;-1.6;Agilent XCT;ESI;-1.709267262;0.57;32.18706944;6.68;5;1
NCCC(O)=O;80;MeCN;ammonium acetate;1;beta-alanine;-2.04;Agilent XCT;ESI;-2.268489048;0.57;32.18706944;6.68;5;1
OC(=O)c1ccccc1;80;MeCN;ammonium acetate;1;benzoic acid;-0.1;Agilent XCT;ESI;-0.074410474;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3,5-dinitrobenzoic acid;1.2;Agilent XCT;ESI;1.177478964;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(c1)C(F)(F)F;80;MeCN;ammonium acetate;1;3-trifluoromethylbenzoic acid;1.26;Agilent XCT;ESI;1.2471675;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)c(F)c(F)c1F;80;MeCN;ammonium acetate;1;pentafluorophenol;1.32;Agilent XCT;ESI;1.186498333;0.57;32.18706944;6.68;5;1
CC(C)(C)c1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-tert-butylbenzoic acid;1.03;Agilent XCT;ESI;0.987880995;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;80;MeCN;ammonium acetate;1;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.8;Agilent XCT;ESI;2.516720066;0.57;32.18706944;6.68;5;1
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;pentakis(trifluoromethyl)phenol;3.06;Agilent XCT;ESI;2.848788654;0.57;32.18706944;6.68;5;1
Oc1ccc(cc1)c2ccccc2;80;MeCN;ammonium acetate;1;4-phenylphenol;0.68;Agilent XCT;ESI;0.608927803;0.57;32.18706944;6.68;5;1
Oc1ccccc1c2ccccc2;80;MeCN;ammonium acetate;1;2-phenylphenol;0.39;Agilent XCT;ESI;0.388631955;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(Cl)c1;80;MeCN;ammonium acetate;1;3-chlorobenzoic acid;0.55;Agilent XCT;ESI;0.485485036;0.57;32.18706944;6.68;5;1
Nc1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-aminobenzoic acid;-0.66;Agilent XCT;ESI;-0.547709733;0.57;32.18706944;6.68;5;1
OC(=O)c1ccc(O)cc1;80;MeCN;ammonium acetate;1;4-hydroxybenzoic acid;0.13;Agilent XCT;ESI;0.059813377;0.57;32.18706944;6.68;5;1
Nc1cccc(c1)C(O)=O;80;MeCN;ammonium acetate;1;3-aminobenzoic acid;-0.3;Agilent XCT;ESI;-0.38919904;0.57;32.18706944;6.68;5;1
OC(=O)c1c(F)c(F)c(F)c(F)c1F;80;MeCN;ammonium acetate;1;pentafluorobenzoic acid;1.14;Agilent XCT;ESI;1.087260952;0.57;32.18706944;6.68;5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitrophenol;1.66;Agilent XCT;ESI;1.468995867;0.57;32.18706944;6.68;5;1
CN(C)c1cccc(c1)C(O)=O;80;MeCN;ammonium acetate;1;3-dimethylaminobenzoic acid;0.45;Agilent XCT;ESI;0.565395879;0.57;32.18706944;6.68;5;1
CC(C)c1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-isopropylbenzoic acid;-0.01;Agilent XCT;ESI;0.098836616;0.57;32.18706944;6.68;5;1
CC(C)(C)c1ccccc1O;80;MeCN;ammonium acetate;1;2-tert-butylphenol;0.31;Agilent XCT;ESI;-0.032919167;0.57;32.18706944;6.68;5;1
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;80;MeCN;ammonium acetate;1;2,4,6-tri-tert-butylphenol;0.44;Agilent XCT;ESI;0.551255;0.57;32.18706944;6.68;5;1
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,5-dinitrophenol;1.6;Agilent XCT;ESI;1.352291389;0.57;32.18706944;6.68;5;1
Oc1cccc(Cl)c1;80;MeCN;ammonium acetate;1;3-chlorophenol;0.74;Agilent XCT;ESI;0.490925974;0.57;32.18706944;6.68;5;1
CC(C)c1ccccc1O;80;MeCN;ammonium acetate;1;2-isopropylphenol;-0.14;Agilent XCT;ESI;-0.257852519;0.57;32.18706944;6.68;5;1
Oc1cccc(Br)c1;80;MeCN;ammonium acetate;1;3-bromophenol;0.96;Agilent XCT;ESI;0.823263965;0.57;32.18706944;6.68;5;1
Oc1ccccc1Br;80;MeCN;ammonium acetate;1;2-bromophenol;-0.64;Agilent XCT;ESI;-0.762956151;0.57;32.18706944;6.68;5;1
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,6-dinitrophenol;1.44;Agilent XCT;ESI;1.198836508;0.57;32.18706944;6.68;5;1
Oc1ccccc1[N+]([O-])=O;80;MeCN;ammonium acetate;1;2-nitrophenol;-0.52;Agilent XCT;ESI;-0.89233449;0.57;32.18706944;6.68;5;1
Oc1cccc(c1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3-nitrophenol;1.51;Agilent XCT;ESI;0.982656753;0.57;32.18706944;6.68;5;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;4-nitrophenol;1.63;Agilent XCT;ESI;1.146053537;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)cc(F)c1F;80;MeCN;ammonium acetate;1;2,3,5,6-tetrafluorophenol;0.92;Agilent XCT;ESI;0.663588968;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;80;MeCN;ammonium acetate;1;3-[(heptafluoropropyl)sulphonyl]benzoic acid;2.14;Agilent XCT;ESI;2.098161661;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;80;MeCN;ammonium acetate;1;3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;2.06;Agilent XCT;ESI;1.926620249;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;80;MeCN;ammonium acetate;1;3-[(heptafluoropropyl)sulphanyl]benzoic acid;1.62;Agilent XCT;ESI;1.722241631;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;80;MeCN;ammonium acetate;1;3-trifluoromethylsulfonylbenzoic acid;1.73;Agilent XCT;ESI;1.760521071;0.57;32.18706944;6.68;5;1
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;3-[tris(trifluoromethyl)methyl]benzoic acid;1.96;Agilent XCT;ESI;2.051205714;0.57;32.18706944;6.68;5;1
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;80;MeCN;ammonium acetate;1;3-[(trifluoromethyl)sulphanyl]benzoic acid;1.28;Agilent XCT;ESI;1.226247378;0.57;32.18706944;6.68;5;1
Oc1c(Br)c(Br)c(Br)c(Br)c1Br;80;MeCN;ammonium acetate;1;pentabromophenol;1.17;Agilent XCT;ESI;1.672070707;0.57;32.18706944;6.68;5;1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;80;MeCN;ammonium acetate;1;pentachlorophenol;2.33;Agilent XCT;ESI;2.220256771;0.57;32.18706944;6.68;5;1
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;80;MeCN;ammonium acetate;1;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;4.02;Agilent XCT;ESI;3.866871407;0.57;32.18706944;6.68;5;1
OC(=O)c1ccccc1O;80;MeCN;ammonium acetate;1;salicylic acid;0.63;Agilent XCT;ESI;0.598448213;0.57;32.18706944;6.68;5;1
Oc1ccccc1C#N;80;MeCN;ammonium acetate;1;2-cyanophenol;0.86;Agilent XCT;ESI;0.629565284;0.57;32.18706944;6.68;5;1
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;80;MeCN;ammonium acetate;1;4-phenylazophenol;1.82;Agilent XCT;ESI;1.514327619;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(I)cc(I)c1O;80;MeCN;ammonium acetate;1;3,5-diiodosalicylic acid;2.38;Agilent XCT;ESI;2.23752621;0.57;32.18706944;6.68;5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4,6-trinitro-1,3-benzenediol;1.7;Agilent XCT;ESI;1.558977598;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3,5-dinitrosalicylic acid;2.04;Agilent XCT;ESI;1.735847183;0.57;32.18706944;6.68;5;1
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitrobenzoic acid;0.48;Agilent XCT;ESI;0.381941429;0.57;32.18706944;6.68;5;1
Oc1ccc(Cl)cc1;80;MeCN;ammonium acetate;1;4-chlorophenol;0.59;Agilent XCT;ESI;0.418016652;0.57;32.18706944;6.68;5;1
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;80;MeCN;ammonium acetate;1;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.61;Agilent XCT;ESI;3.555152654;0.57;32.18706944;6.68;5;1
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;80;MeCN;ammonium acetate;1;heptafluorornapht-2-ol;1.54;Agilent XCT;ESI;1.647153939;0.57;32.18706944;6.68;5;1
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitro-benzenesulfonic acid;1.81;Agilent XCT;ESI;1.435500873;0.57;32.18706944;6.68;5;1
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;80;MeCN;ammonium acetate;1;naphthalene-1-sulfonic acid;1.29;Agilent XCT;ESI;1.330011508;0.57;32.18706944;6.68;5;1
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;80;MeCN;ammonium acetate;1;2-anthraquinonesulfonic acid;1.92;Agilent XCT;ESI;1.914190833;0.57;32.18706944;6.68;5;1
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3-nitrobenzenesulphonamide;1.46;Agilent XCT;ESI;1.437478413;0.57;32.18706944;6.68;5;1
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;80;MeCN;ammonium acetate;1;perfluorooctanesulfonic acid;2.82;Agilent XCT;ESI;2.705000249;0.57;32.18706944;6.68;5;1
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;perfluoro-tert-butanol;0.81;Agilent XCT;ESI;0.695339488;0.57;32.18706944;6.68;5;1
CCCCCCCCCCCCCC(O)=O;80;MeCN;ammonium acetate;1;myristic acid;1.44;Agilent XCT;ESI;1.492875112;0.57;32.18706944;6.68;5;1
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;80;MeCN;ammonium acetate;1;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.53;Agilent XCT;ESI;2.468925913;0.57;32.18706944;6.68;5;1
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;80;MeCN;ammonium acetate;1;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.63;Agilent XCT;ESI;2.453851764;0.57;32.18706944;6.68;5;1
C/C=C/C=C/C(O)=O;80;MeCN;ammonium acetate;1;sorbic acid;-0.51;Agilent XCT;ESI;-0.489467484;0.57;32.18706944;6.68;5;1
O=C1NC(=O)c2ccccc12;80;MeCN;ammonium acetate;1;phthalimide;-0.54;Agilent XCT;ESI;-0.65254449;0.57;32.18706944;6.68;5;1
ON1C(=O)c2ccccc2C1=O;80;MeCN;ammonium acetate;1;N-hydroxy-phthalimide;0.35;Agilent XCT;ESI;0.118201764;0.57;32.18706944;6.68;5;1
OC(=O)c1ccccc1;80;MeCN;ammonium acetate;0.2;benzoic acid;0.1;Agilent XCT;ESI;-0.074410474;0.57;32.18706944;6.68;5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;0.2;3,5-dinitrobenzoic acid;1.2;Agilent XCT;ESI;1.177478964;0.57;32.18706944;6.68;5;1
OC(=O)c1cccc(c1)C(F)(F)F;80;MeCN;ammonium acetate;0.2;3-trifluoromethylbenzoic acid;1.31;Agilent XCT;ESI;1.2471675;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)c(F)c(F)c1F;80;MeCN;ammonium acetate;0.2;pentafluorophenol;1.25;Agilent XCT;ESI;1.186498333;0.57;32.18706944;6.68;5;1
CC(C)(C)c1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;0.2;4-tert-butylbenzoic acid;1.32;Agilent XCT;ESI;0.987880995;0.57;32.18706944;6.68;5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;80;MeCN;ammonium acetate;0.2;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;2.7;Agilent XCT;ESI;2.516720066;0.57;32.18706944;6.68;5;1
Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;0.2;pentakis(trifluoromethyl)phenol;2.84;Agilent XCT;ESI;2.848788654;0.57;32.18706944;6.68;5;1
